,identifier
1595,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9693756
1596,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9693661
1597,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013333
1598,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179882
1599,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6807279
1600,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179837
1601,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157186
1602,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1911464
1603,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9017486
1604,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9017487
1605,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-168156
1606,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202527
1607,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1248659
1608,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-688989
1609,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1248657
1610,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-206255
1611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-741420
1612,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013119
1613,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013126
1614,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013168
1615,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013175
1616,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4332337
1617,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1810408
1618,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428470
1619,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9011265
1620,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696962
1621,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
1622,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013227
1623,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013234
1624,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013035
1625,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013040
1626,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2586516
1627,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210620
1628,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9020389
1629,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9020393
1630,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5685963
1631,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9021345
1632,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013333
1633,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-57031
1634,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179837
1635,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8876922
1636,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-201621
1637,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1497830
1638,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-391267
1639,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9021070
1640,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9027665
1641,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9624267
1642,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9632173
1643,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3215222
1644,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-194889
1645,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013450
1646,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1183223
1647,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5686576
1648,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693527
1649,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
1650,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-975995
1651,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3215140
1652,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5244738
1653,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5226884
1654,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8936477
1655,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189035
1656,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189000
1657,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189009
1658,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189026
1659,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189082
1660,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189202
1661,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189243
1662,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70422
1663,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189035
1664,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189000
1665,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189009
1666,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189026
1667,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189082
1668,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189046
1669,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6786395
1670,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6786396
1671,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9020413
1672,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9693756
1673,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1250221
1674,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1251963
1675,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1369095
1676,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157343
1677,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-532671
1678,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179837
1679,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74787
1680,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-180285
1681,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-162563
1682,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111854
1683,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-939787
1684,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-114534
1685,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9664302
1686,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8980694
1687,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8981636
1688,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9014398
1689,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9014408
1690,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9018840
1691,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9018843
1692,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-532671
1693,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8850591
1694,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-532516
1695,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-532676
1696,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8853386
1697,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9014432
1698,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9014436
1699,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8983629
1700,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8985031
1701,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8985132
1702,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8985156
1703,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8985572
1704,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-RVA-9615046
1705,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-376002
1706,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2029011
1707,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-167215
1708,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428474
1709,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-200631
1710,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-167215
1711,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210416
1712,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-212663
1713,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-374018
1714,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-507859
1715,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-508070
1716,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6783932
1717,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6783952
1718,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70499
1719,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70583
1720,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70594
1721,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70604
1722,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70639
1723,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70662
1724,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-893603
1725,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8942565
1726,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-374018
1727,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70639
1728,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70579
1729,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73465
1730,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6810875
1731,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-452013
1732,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70528
1733,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70544
1734,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70558
1735,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70567
1736,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70571
1737,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70594
1738,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372469
1739,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372474
1740,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-507865
1741,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5692213
1742,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787341
1743,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787755
1744,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6797634
1745,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70579
1746,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8954477
1747,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170661
1748,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-55431
1749,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-212663
1750,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-507859
1751,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70699
1752,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210458
1753,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210388
1754,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210378
1755,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210380
1756,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-427969
1757,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-352093
1758,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6788929
1759,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6813685
1760,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8876694
1761,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8937441
1762,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70499
1763,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70594
1764,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372469
1765,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372474
1766,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70579
1767,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198511
1768,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70469
1769,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2512902
1770,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179494
1771,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179497
1772,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179508
1773,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198437
1774,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3006348
1775,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3257118
1776,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372445
1777,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372815
1778,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372848
1779,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372871
1780,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372874
1781,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-376856
1782,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5628829
1783,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6807624
1784,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70452
1785,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70495
1786,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71823
1787,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-981603
1788,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-981605
1789,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70594
1790,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372474
1791,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71040
1792,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-452911
1793,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-508545
1794,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-508564
1795,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693333
1796,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696429
1797,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6788610
1798,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69996
1799,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70925
1800,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-416544
1801,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-194849
1802,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-442287
1803,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-442307
1804,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-749455
1805,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-114527
1806,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-418572
1807,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-750994
1808,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-194222
1809,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-194239
1810,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6789313
1811,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210416
1812,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-212663
1813,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70604
1814,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-192480
1815,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-265453
1816,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174592
1817,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-163622
1818,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-749455
1819,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-392161
1820,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8982016
1821,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-419779
1822,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6813685
1823,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8937441
1824,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-216753
1825,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111920
1826,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-264759
1827,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5215972
1828,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-61459
1829,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202074
1830,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8847965
1831,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8851002
1832,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-201711
1833,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3640826
1834,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3640827
1835,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6807286
1836,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
1837,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8948758
1838,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8948849
1839,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2160485
1840,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696373
1841,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71068
1842,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71120
1843,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71132
1844,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-893603
1845,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6784618
1846,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6784682
1847,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6784711
1848,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6785208
